lig1,lig2,Label,Label1,Label2,dir_1,dir_2,pre
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1077204.pkl,0.0,7.47,7.47,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1077204.pkl,-0.07973191142082214
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1077227.pkl,-1.0499999999999998,7.47,8.52,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1077227.pkl,-0.2779220938682556
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1078691.pkl,-0.830000000000001,7.47,8.3,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1078691.pkl,0.07835225760936737
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1078774.pkl,-0.2999999999999998,7.47,7.77,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1078774.pkl,0.08597417175769806
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1078998.pkl,-0.1299999999999999,7.47,7.6,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1078998.pkl,0.7260451912879944
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1082248.pkl,-0.6299999999999999,7.47,8.1,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1082248.pkl,-0.6174993515014648
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1077204.pkl,0.0,7.47,7.47,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1077204.pkl,-0.07973191142082214
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1077227.pkl,-1.0499999999999998,7.47,8.52,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1077227.pkl,-0.27792197465896606
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1078691.pkl,-0.830000000000001,7.47,8.3,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1078691.pkl,0.07835225760936737
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1078774.pkl,-0.2999999999999998,7.47,7.77,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1078774.pkl,0.08597417175769806
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1078998.pkl,-0.1299999999999999,7.47,7.6,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1078998.pkl,0.7260451912879944
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1082248.pkl,-0.6299999999999999,7.47,8.1,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1082248.pkl,-0.6174993515014648
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1077204.pkl,1.0499999999999998,8.52,7.47,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1077204.pkl,0.46443986892700195
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1077227.pkl,0.0,8.52,8.52,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1077227.pkl,-0.07973191142082214
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1078691.pkl,0.2199999999999988,8.52,8.3,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1078691.pkl,0.44607067108154297
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1078774.pkl,0.75,8.52,7.77,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1078774.pkl,0.4435243010520935
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1078998.pkl,0.92,8.52,7.6,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1078998.pkl,1.4541230201721191
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1082248.pkl,0.4199999999999999,8.52,8.1,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1082248.pkl,-0.4257717728614807
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1077204.pkl,0.0,7.47,7.47,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1077204.pkl,-0.07973191142082214
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1077227.pkl,-1.0499999999999998,7.47,8.52,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1077227.pkl,-0.2779220938682556
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1078691.pkl,-0.830000000000001,7.47,8.3,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1078691.pkl,0.07835225760936737
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1078774.pkl,-0.2999999999999998,7.47,7.77,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1078774.pkl,0.08597417175769806
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1078998.pkl,-0.1299999999999999,7.47,7.6,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1078998.pkl,0.7260452508926392
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1082248.pkl,-0.6299999999999999,7.47,8.1,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1082248.pkl,-0.6174993515014648
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1077204.pkl,1.0499999999999998,8.52,7.47,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1077204.pkl,0.46443986892700195
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1077227.pkl,0.0,8.52,8.52,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1077227.pkl,-0.07973191142082214
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1078691.pkl,0.2199999999999988,8.52,8.3,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1078691.pkl,0.44607067108154297
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1078774.pkl,0.75,8.52,7.77,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1078774.pkl,0.4435243010520935
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1078998.pkl,0.92,8.52,7.6,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1078998.pkl,1.4541230201721191
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1082248.pkl,0.4199999999999999,8.52,8.1,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1082248.pkl,-0.4257717728614807
toy_data\lig_eg5_CHEMBL1078691.pkl,toy_data\lig_eg5_CHEMBL1077204.pkl,0.830000000000001,8.3,7.47,case/toy_data\lig_eg5_CHEMBL1078691.pkl,case/toy_data\lig_eg5_CHEMBL1077204.pkl,0.05892127752304077
toy_data\lig_eg5_CHEMBL1078691.pkl,toy_data\lig_eg5_CHEMBL1077227.pkl,-0.2199999999999988,8.3,8.52,case/toy_data\lig_eg5_CHEMBL1078691.pkl,case/toy_data\lig_eg5_CHEMBL1077227.pkl,-0.4052843451499939
toy_data\lig_eg5_CHEMBL1078691.pkl,toy_data\lig_eg5_CHEMBL1078691.pkl,0.0,8.3,8.3,case/toy_data\lig_eg5_CHEMBL1078691.pkl,case/toy_data\lig_eg5_CHEMBL1078691.pkl,-0.07973191142082214
toy_data\lig_eg5_CHEMBL1078691.pkl,toy_data\lig_eg5_CHEMBL1078774.pkl,0.5300000000000011,8.3,7.77,case/toy_data\lig_eg5_CHEMBL1078691.pkl,case/toy_data\lig_eg5_CHEMBL1078774.pkl,0.07728548347949982
