"Pectin_RGI","Pectin_HG","XG","Pectin_linearity","Contribution_RG","RGI_branching"
53.08282124,42.34792449,170.2041057,0.923179966,0.250709904,3.320580861
67.15961756,53.72320833,242.7220055,0.921198075,0.242946439,3.468239466
47.46066081,38.03178556,181.6047137,0.928716106,0.253138386,3.253623193
43.78120111,18.42093158,89.88390669,0.498437703,0.287654441,5.974579527
44.28400754,22.29228276,85.8987119,0.578361397,0.239223829,6.227635885
56.20158511,31.06284405,138.589766,0.636758406,0.243620637,5.446310782
45.37304058,44.52595031,165.0792079,1.111420986,0.216020707,3.165105666
68.54934531,63.90626582,285.5227183,1.063373975,0.22754622,3.132799611
52.41948542,49.74274213,229.1032903,1.079792452,0.223657302,3.140727322
70.08951722,43.07644106,269.054708,0.743758844,0.320514894,3.194880961
66.71318105,37.56499116,254.7156515,0.692860406,0.345688769,3.175120224
86.26730804,56.34920186,261.9510199,0.755234442,0.24935803,4.31000407
45.02454636,45.76165964,184.708323,1.12976825,0.185242369,3.778265842
67.16528736,62.54424027,250.205542,1.038157047,0.190142616,4.065910101
59.94352328,57.73706298,242.8293446,1.085057029,0.207280577,3.446198289
60.91351044,33.59955999,170.733861,0.652699735,0.285883168,4.35917547
59.15220574,32.13295589,167.4864843,0.641585373,0.282940006,4.508726191
50.53990764,31.88957526,100.0605951,0.705547691,0.195058063,6.266239656
62.8145312,50.69717355,313.2162399,0.95338468,0.283191218,2.703838575
49.68060549,41.85783275,213.8869635,0.966019878,0.235908326,3.388040909
66.18182126,58.04945318,333.8291312,1.030616691,0.274870478,2.530000209
57.59241112,38.92024549,204.4733329,0.779869411,0.246309365,4.205916396
77.47476259,49.69114937,289.0838419,0.766773872,0.301800748,3.321279749
80.8122558,59.83046922,309.9954537,0.864996655,0.265917344,3.347493165
46.48765121,46.7375609,238.9225517,1.168588306,0.257762884,2.319847097
50.41278109,52.68758243,245.5959008,1.201765172,0.240556031,2.459108116
53.05332548,50.50184197,255.5329627,1.102133617,0.25155946,2.606825207
33.66882384,22.83915792,127.5471017,0.782293079,0.245225521,4.212725383
48.01562146,34.35819556,168.0053975,0.808021849,0.211180876,4.860333196
49.11796344,33.88768389,166.8725869,0.779885836,0.21288922,5.023033734
